Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,16,17-04-17,23-04-17,5,5,,0,0,0,0,0,,,,,0,5,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,17,24-04-17,30-04-17,2,2,,0,0,0,0,0,,,,,0,2,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,18,01-05-17,07-05-17,30,30,,0,0,0,0,0,,,,,0,30,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,19,08-05-17,14-05-17,15,15,,0,0,0,0,0,,,,,0,15,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,20,15-05-17,21-05-17,12,12,,0,0,0,0,0,,,,,0,12,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,21,22-05-17,28-05-17,17,17,,0,0,0,0,0,,,,,0,17,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,22,29-05-17,04-06-17,5,5,,0,0,0,0,0,,,,,0,5,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,23,05-06-17,11-06-17,4,4,,0,0,0,0,0,,,,,0,4,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,24,12-06-17,18-06-17,48,48,,0,0,0,0,0,,,,,0,48,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,25,19-06-17,25-06-17,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,26,26-06-17,02-07-17,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,27,03-07-17,09-07-17,5,5,,0,0,0,0,0,,,,,0,5,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,28,10-07-17,16-07-17,61,61,,0,0,0,0,0,,,,,0,61,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,29,17-07-17,23-07-17,2,2,,0,0,0,0,0,,,,,0,2,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,30,24-07-17,30-07-17,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,31,31-07-17,06-08-17,43,43,,0,1,0,0,1,,,,,1,42,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,32,07-08-17,13-08-17,2,2,,0,0,0,0,0,,,,,0,3,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,33,14-08-17,20-08-17,7,7,,1,1,0,0,2,,,,,2,5,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,34,21-08-17,27-08-17,4,4,,0,0,0,0,0,,,,,0,4,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,35,28-08-17,03-09-17,4,4,,0,1,0,0,1,0,0,0,0,1,3,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,36,04-09-17,10-09-17,6,6,,0,3,0,0,3,0,0,0,0,3,,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,37,11-09-17,17-09-17,12,12,,0,2,0,0,2,0,0,0,0,2,10,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,38,18-09-17,24-09-17,0,0,,0,0,0,0,0,0,0,0,0,0,,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,39,25-09-17,01-10-17,13,13,,0,2,0,0,2,0,0,0,0,2,11,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,40,02-10-17,08-10-17,0,0,,0,0,0,0,0,0,0,0,0,0,,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,41,09-10-17,15-10-17,18,18,,0,4,0,0,4,0,0,0,0,4,14,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,42,16-10-17,22-10-17,18,18,,0,0,0,0,0,0,0,0,0,0,18,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,43,23-10-17,29-10-17,0,0,,0,0,0,0,0,0,0,0,0,0,,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,44,30-10-17,05-11-17,0,0,,0,0,0,0,0,0,0,0,0,0,,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,45,06-11-17,12-11-17,13,13,,0,1,0,0,1,0,0,0,0,1,12,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,46,13-11-17,19-11-17,28,28,,1,1,0,0,2,0,0,0,0,2,26,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,47,20-11-17,26-11-17,16,16,,1,0,0,0,1,0,0,0,0,1,15,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,48,27-11-17,03-12-17,0,0,,0,0,0,0,0,0,0,0,0,0,,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,49,04-12-17,10-12-17,45,45,,2,7,0,0,9,0,0,0,0,9,36,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,50,11-12-17,17-12-17,11,11,,3,3,0,0,6,0,0,0,0,6,5,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,51,18-12-17,24-12-17,64,64,,11,7,,,18,0,0,0,0,18,46,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2017,52,25-12-17,31-12-17,100,100,,33,11,0,0,44,0,0,0,0,44,56,Local Outbreak
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,1,01-01-18,07-01-18,65,65,,18,3,0,0,21,0,0,0,0,21,38,Local Outbreak
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,2,08-01-18,14-01-18,373,373,,103,17,0,0,120,0,0,0,0,120,253,Local Outbreak
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,3,15-01-18,21-01-18,409,409,,89,56,0,0,145,0,0,0,0,145,264,Local Outbreak
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,4,22-01-18,28-01-18,537,537,,103,61,,,164,,,7,7,171,366,Local Outbreak
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,5,29-01-18,04-02-18,340,340,,45,19,0,0,64,0,0,0,0,64,270,Local Outbreak
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,6,05-02-18,11-02-18,244,244,,40,30,0,0,70,0,0,0,0,70,165,Local Outbreak
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,7,12-02-18,18-02-18,120,120,,12,7,0,0,19,0,0,0,0,19,94,Local Outbreak
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,8,19-02-18,25-02-18,99,99,,19,5,0,0,24,0,0,0,0,24,68,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,9,26-02-18,04-03-18,100,100,,8,6,0,0,14,0,0,0,0,14,81,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,10,05-03-18,11-03-18,30,30,,4,0,0,0,4,0,0,0,0,4,24,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,11,12-03-18,18-03-18,55,55,,1,1,0,0,2,,,3,3,5,50,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,12,19-03-18,25-03-18,20,20,,0,0,0,0,0,,,,,0,20,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,13,26-03-18,01-04-18,10,10,,0,0,0,0,0,,,,,0,10,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,14,02-04-18,08-04-18,51,51,,5,1,0,0,6,,,1,1,7,44,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,15,09-04-18,15-04-18,40,40,,1,1,0,0,2,,,3,3,5,35,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,16,16-04-18,22-04-18,7,7,,0,0,0,0,0,,,1,1,1,6,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,17,23-04-18,29-04-18,5,5,,0,0,0,0,0,,,,,0,5,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,18,30-04-18,06-05-18,5,5,,0,0,0,0,0,,,,,0,5,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,19,07-05-18,13-05-18,5,5,,0,0,0,0,0,,,,,0,5,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,20,14-05-18,20-05-18,4,4,,0,0,0,0,0,0,0,0,0,0,4,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,21,21-05-18,27-05-18,11,11,,0,0,0,0,0,0,0,0,0,0,11,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,22,28-05-18,03-06-18,15,15,,0,0,0,0,0,,,1,1,1,21,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,23,04-06-18,10-06-18,9,9,,0,0,0,0,0,0,0,0,0,0,9,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,24,11-06-18,17-06-18,8,8,,0,0,0,0,0,0,0,0,0,0,8,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,25,18-06-18,24-06-18,7,7,,0,0,0,0,0,0,0,0,0,0,7,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,26,25-06-18,01-07-18,6,6,,0,0,0,0,0,0,0,0,0,0,6,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,27,02-07-18,08-07-18,11,11,,0,0,0,0,0,0,0,0,0,0,11,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,28,09-07-18,15-07-18,7,7,,0,0,0,0,0,0,0,0,0,0,7,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,29,16-07-18,22-07-18,11,11,,0,0,0,0,0,0,0,0,0,0,11,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,30,23-07-18,29-07-18,6,6,,0,0,0,0,0,0,0,0,0,0,6,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,31,30-07-18,05-08-18,8,8,,0,0,0,0,0,0,0,0,0,0,8,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,32,06-08-18,12-08-18,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,33,13-08-18,19-08-18,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,34,20-08-18,26-08-18,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,35,27-08-18,02-09-18,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,36,03-09-18,09-09-18,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,37,10-09-18,16-09-18,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,38,17-09-18,23-09-18,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,39,24-09-18,30-09-18,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,40,01-10-18,07-10-18,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,41,08-10-18,14-10-18,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,42,15-10-18,21-10-18,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,43,22-10-18,28-10-18,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,44,29-10-18,04-11-18,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,45,05-11-18,11-11-18,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,46,12-11-18,18-11-18,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,47,19-11-18,25-11-18,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,48,26-11-18,02-12-18,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,49,03-12-18,09-12-18,13,13,,1,0,0,0,1,0,0,0,0,1,12,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,50,10-12-18,16-12-18,24,24,,2,0,0,0,2,0,0,2,2,4,22,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,51,17-12-18,23-12-18,23,23,,2,0,0,0,2,0,0,3,3,5,18,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2018,52,24-12-18,30-12-18,36,36,,4,0,0,0,4,0,0,3,3,7,29,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,1,31-12-18,06-01-19,84,84,,19,3,0,0,22,0,0,0,0,22,54,Local Outbreak
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,2,07-01-19,13-01-19,276,276,,59,14,0,0,73,0,0,0,0,73,169,Local Outbreak
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,3,14-01-19,20-01-19,231,231,,38,9,0,0,47,0,0,0,0,47,158,Local Outbreak
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,4,21-01-19,27-01-19,279,279,,42,16,0,0,58,0,0,0,0,58,195,Local Outbreak
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,5,28-01-19,03-02-19,434,434,,73,25,0,0,98,0,0,0,0,98,272,Local Outbreak
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,6,04-02-19,10-02-19,363,363,,70,31,0,0,101,0,0,0,0,101,202,Local Outbreak
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,7,11-02-19,17-02-19,440,440,,40,24,0,0,64,0,0,0,0,64,320,Local Outbreak
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,8,18-02-19,24-02-19,365,365,,42,16,0,0,58,0,0,0,0,58,289,Local Outbreak
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,9,25-02-19,03-03-19,164,164,,9,9,0,0,18,0,0,0,0,18,135,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,10,04-03-19,10-03-19,189,189,,12,7,0,0,19,0,0,0,0,19,158,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,11,11-03-19,17-03-19,181,181,,11,11,0,0,22,0,0,0,0,22,145,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,12,18-03-19,24-03-19,97,97,,2,5,0,0,7,0,0,0,0,7,84,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,13,25-03-19,31-03-19,78,78,,0,1,0,0,1,0,0,0,0,1,72,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,14,01-04-19,07-04-19,88,88,,0,0,0,0,0,0,0,0,0,0,88,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,15,08-04-19,14-04-19,65,65,,0,1,0,0,1,0,0,0,0,1,63,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,16,15-04-19,21-04-19,54,54,,0,0,0,0,0,0,0,0,0,0,53,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,17,22-04-19,28-04-19,53,53,,0,0,0,0,0,0,0,0,0,0,53,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,18,29-04-19,05-05-19,49,49,,0,0,0,0,0,0,0,0,0,0,49,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,19,06-05-19,12-05-19,45,45,,0,0,0,0,0,0,0,0,0,0,45,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,20,13-05-19,19-05-19,32,32,,0,0,0,0,0,0,0,0,0,0,32,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,21,20-05-19,26-05-19,8,8,,0,0,0,0,0,0,0,0,0,0,8,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,22,27-05-19,02-06-19,29,29,,0,0,0,0,0,0,0,0,0,0,29,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,23,03-06-19,09-06-19,32,32,,0,0,0,0,0,0,0,0,0,0,32,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,24,10-06-19,16-06-19,32,32,,0,0,0,0,0,0,0,0,0,0,32,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,25,17-06-19,23-06-19,47,47,,0,0,0,0,0,0,0,0,0,0,47,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,26,24-06-19,30-06-19,19,19,,0,0,0,0,0,0,0,0,0,0,19,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,27,01-07-19,07-07-19,22,22,,0,0,0,0,0,0,0,0,0,0,22,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,28,08-07-19,14-07-19,19,19,,0,0,0,0,0,0,0,0,0,0,19,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,29,15-07-19,21-07-19,30,30,,0,0,0,0,0,0,0,0,0,0,30,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,30,22-07-19,28-07-19,37,37,,0,0,0,0,0,0,0,0,0,0,37,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,31,29-07-19,04-08-19,17,17,,0,0,0,0,0,0,0,0,0,0,17,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,32,05-08-19,11-08-19,28,28,,0,0,0,0,0,0,0,0,0,0,28,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,33,12-08-19,18-08-19,31,31,,0,0,0,0,0,0,0,0,0,0,31,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,34,19-08-19,25-08-19,15,15,,0,0,0,0,0,0,0,0,0,0,15,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,35,26-08-19,01-09-19,26,26,,0,0,0,0,0,0,0,0,0,0,26,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,36,02-09-19,08-09-19,11,11,,0,0,0,0,0,0,0,0,0,0,11,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,37,09-09-19,15-09-19,15,15,,0,0,0,0,0,0,0,0,0,0,15,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,38,16-09-19,22-09-19,25,25,,0,0,0,0,0,0,0,0,0,0,25,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,39,23-09-19,29-09-19,30,30,,0,0,0,0,0,0,0,0,0,0,29,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,40,30-09-19,06-10-19,33,33,,0,0,0,0,0,0,0,0,0,0,33,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,41,07-10-19,13-10-19,29,29,,0,0,0,0,0,0,0,0,0,0,29,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,42,14-10-19,20-10-19,43,43,,0,0,0,0,0,0,0,0,0,0,43,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,43,21-10-19,27-10-19,37,37,,0,0,0,0,0,0,0,0,0,0,37,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,44,28-10-19,03-11-19,28,28,,0,0,0,0,0,0,0,0,0,0,28,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,45,04-11-19,10-11-19,42,42,,0,0,0,0,0,0,0,0,0,0,41,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,46,11-11-19,17-11-19,16,16,,0,0,0,0,0,0,0,0,0,0,15,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,47,18-11-19,24-11-19,36,36,,0,0,0,0,0,0,0,0,0,0,36,No Activity
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,48,25-11-19,01-12-19,41,41,,0,2,0,0,2,0,0,0,0,2,36,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,49,02-12-19,08-12-19,49,49,,1,15,0,0,16,0,0,0,0,16,32,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,50,09-12-19,15-12-19,91,91,,4,24,0,0,28,0,0,0,0,28,60,Local Outbreak
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,51,16-12-19,22-12-19,22,22,,0,6,0,0,6,0,0,0,0,6,15,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2019,52,23-12-19,29-12-19,49,49,,2,6,0,0,8,0,0,0,0,8,41,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,1,30-12-19,05-01-20,66,66,,0,4,0,0,4,0,0,0,0,4,62,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,2,06-01-20,12-01-20,34,34,,0,2,0,0,2,0,0,0,0,2,32,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,3,13-01-20,19-01-20,21,21,,0,1,0,0,1,0,0,0,0,1,19,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,4,20-01-20,26-01-20,20,20,,3,0,0,0,3,0,0,0,0,3,14,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,5,27-01-20,02-02-20,24,24,,0,0,0,0,0,0,0,0,0,0,23,Sporadic
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,6,03-02-20,09-02-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,7,10-02-20,16-02-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,8,17-02-20,23-02-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,9,24-02-20,01-03-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,10,02-03-20,08-03-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,11,09-03-20,15-03-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,12,16-03-20,22-03-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,13,23-03-20,29-03-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,14,30-03-20,05-04-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,15,06-04-20,12-04-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,16,13-04-20,19-04-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,17,20-04-20,26-04-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,18,27-04-20,03-05-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,19,04-05-20,10-05-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,20,11-05-20,17-05-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,21,18-05-20,24-05-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,22,25-05-20,31-05-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,23,01-06-20,07-06-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,24,08-06-20,14-06-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,25,15-06-20,21-06-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,26,22-06-20,28-06-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,27,29-06-20,05-07-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,28,06-07-20,12-07-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,29,13-07-20,19-07-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,30,20-07-20,26-07-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,31,27-07-20,02-08-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,32,03-08-20,09-08-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,33,10-08-20,16-08-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,34,17-08-20,23-08-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,35,24-08-20,30-08-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,36,31-08-20,06-09-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,37,07-09-20,13-09-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,38,14-09-20,20-09-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,39,21-09-20,27-09-20,,,,,,,,,,,,,,,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,40,28-09-20,04-10-20,171,171,,0,2,0,0,2,0,0,1,1,3,168,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,41,05-10-20,11-10-20,181,181,,0,1,0,0,1,0,0,2,2,3,178,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,42,12-10-20,18-10-20,198,198,,0,1,0,0,1,0,0,1,1,2,196,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,43,19-10-20,25-10-20,201,201,,0,3,0,0,3,0,0,3,3,6,195,No Report
Pakistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,44,26-10-20,01-11-20,141,141,,0,4,0,0,4,0,0,2,2,6,135,No Report
